sentence,Positive,,,
Gak pernah bosan dengarnya... Penyanyi senior mah memang berkualitas... Sukses terus buat ARIEL DAN BCL,1,,,
"Gak ngerti lagi laaah sama mereka. Dari awal mereka tunangan , nikah , terus sampe sekarang SUKSES bikin saya IRI? Hal"" kecil yg mereka lakuin bisa sweet banget. Ditambah adegan diVidepclip ini. Sukak banget sama pasangan ini , BANGET! Dan emang dari dulu udah suka sama Teteh Syahrini dibanding yg enoh!",1,,,
Gak bosen2 dengar nya...sukses terus bang boril semoga jodoh ma Bcl,1,,,
"Gak bosan dengar nya , lirik nya menyentuh perasaan seolah olah LG sayang2 nya di tinggal pergi begitu makna lagu ini yg kurasakan",1,,,
Ga tau salahx mba iis dimana ya ngada2 ni ojolx dasar kepingin bikin sensasi aja.. Uda aja Ba iis jgn minta maaf,1,,,
"Ga sebanding mah sama yg ono,ini dri 98 uda jadi sampul majalah aneka kalau yg ono msh jual pasir bangunan,sumpah ga lebay luna cantik bangettttt",1,,,
"Ga cukup seminggu klw Agnes bikin konser di Indonesia hampir semua lagu"" nya keren dan masyarakat tau itu, kapan Agnes bikin konser tiap tahun juga mungkin g bosan pasti laris terus kaya nya sukses untuk mu nes dan untuk kita semua",1,,,
G bisa nhebayangin juga kalau jd fairus si satu sisi sdh bekeluarga dngn orang lain kalau aku jd dia pasti sdh minder sm pasangan baru kita. Masalahnya kan jd punya fikiran malu ataungmn gitu kalau posisi di aku dan amit nauudzubillah jngn sampai suami kayak mantan mb fairus. Alhamdulillah punya suami super baik,1,,,
"Fokus sama ucapannya bunda dorce, rara rara kamu jangan nikah dulu, karir dulu :D Iya perjalanan nya masih jauh, karirnya masih bisa naik terus apalagi masih 18th :) Semoga bisa go internasional ya ra kyk kakak kamu agnezmo :D",1,,,
Filmnya sangat menginspirasi buat saya?￰ﾟﾙﾏterimakasih,1,,,
"Filmnya bagus sekali, apakah ini memang sesuai kisah aslinya?, Air mata sy jadi berlinang, tapi ini juga menjadi inspirasi dan motivasi buat sy, akan sy kasi nonton ke anak2 sy biar menjadikan hidup kami lebih semangat lagi, makasih pak jokowi, pimpinan yg sederhana, sopan, kharismatik, berwibawa dan tidak sombong, ini akan menjadi contoh buat kami. Inshaa ALLAH pak Jokowi dan keluarga sehat2 selalu Amin YRA.",1,,,
Film yg luar biasa. Lenny Marlina tjantik sekali. Mobil -2 keren masih berseliweran di jalan raya.. ?￰ﾟﾑﾍ,1,,,
FILLES.....ISTHE BEST....❤️❤️❤️❤️,1,,,
"Filem ini sangat menginspirasi sy ,bahwa hidup itu haru penuh dgn kerja keras walau beberapa kali di hianati oleh hasil kita tidak boleh patah semangat ... untuk kalian yg sedang berusah tetaplah berusa seperti filem tersebu SPIRT DONT GIVE UP✊✊",1,,,
Favvvvvvv ?￰ﾟﾒﾕquarantines membuatkan dengar lagu ni banyak kaliiiii❤️❤️,1,,,
Fans from Malaysia?￰ﾟﾘﾍ?￰ﾟﾘﾍ hahahahaha..lawak bangat!,1,,,
Epic subahnaallah dikemas cantik sekali jalan ceritanya dapat mengingatkan kita di masa kecil hingga sudah sedewasa ini dan merindukan hal hal itu semua apalagi berasama saudara sanak saudara . Marhaban ya ramadhan ♥♥♥♥♥♥♥♥♥ nisa mirip sekali seperti terasa benar adiknya kak nagita,1,,,
"Entah, semua lagu agnes yg galau galau bener bener menyentuh hati. Semua lagu galaunya agnes berhasil membuat hati tersayat. Ditambah dengan pembawaannya agnes yg sangat indah. Keluarkan single lagu galau lagi please nes :"")",1,,,
Ending nya pasti selalu bikin nangis nonton ini? Saya sudah subscribe semua pokonya tentang the onsu family. Semoga the onsu family dan smua crew mop channel diberikan kesehatan dan panjang umur.,1,,,
emang kualitas tidak diragukan lgi emang totalitas banget klo Agnes nyanyi beda sama artis Indonesia lain nya .. yaiyalah beda Agnes mo internasional,1,,,
Emak2 mau semestinya Abang ata dan aurel jd SATU yg setuju like ayo gas pollll lg,1,,,
Eh si cantik udh masuk.. yg ditunggu slalu. Kangen tauu.. sehat2 ya semuanya.,1,,,
Dulu Aku respect banget sama kekeyi yang pertama Kali dia viral karena make up itu karena itu murni awal Mula dia polos banget tapi sekarang kok di buat-buat polosnya karena dia tau Cara dia untuk viral seperti itu. Semoga kamu selalu sehat saja ya key rezeki nya lancar terus :),1,,,
"Duhh,, seru skli,,, yahhhh, flm jadul nya sangat menyentuh hati,,, netesin air mata,, ?￰ﾟﾘﾭ?￰ﾟﾘﾭ?￰ﾟﾘﾭ Walau Beda agama, tapis masihh Saling cinta, wish KOYO pengalaman kuhh,, aku kristen, Tp, yg kusayang muslim,,, tp baikk,,, dan sangar menyayangi sy,, ?￰ﾟﾘﾊ?￰ﾟﾘﾁ?",1,,,
Duh ngakak aku penonton nya d taruh patung ama boneka kwkwkwkwk,1,,,
"Doa terbaik buat ciwen , MOP channel and ONSU sekeluarga...semoga ciwen sekeluarga diberikan kesehatan selalu , smoga panjang umur dan selalu dlm lindungan Tuhan. Dan utk Team MOP channel sehat selalu dlm lindungab Tuhan dan jgn pernah berhenti utk berbagi buat sesama... Tuhan memberkati kalian semua ...Amin",1,,,
diujung jalan sumpah bikin aku merindingggggg ?,1,,,
"Dinah Jane ex Fifth Harmony kabarnya bakal gandeng Agnez di project selanjutnya :) atau Agnez yang punya project?? entahlah intinya seneng + bangga kalo agnez punya koneksi luas di Amerika, dia bener2 kerja keras gak sekedar omong belaka, dia buktiin omongannya dengan kerja keras :)",1,,,
"Dimana ada Sultan Andara disitu banyak penonton/pemirsa diseluruh Indonesia raya.Raffi Ahmad itu artis paling the best,dan satu2nya di Indonesia bahkan di dunia yg mau bergaul/berteman ama siapa pun.dan tidak pelit berbagi ilmu kepada semua teman-teman nya#The real Sultan Andara",1,,,
Diluar negeri yang saya lihat penyanyi yang mic nya 1 meter Jennifer Hudson dan di Indo penyanyi saya lihat dg mic 1 meter ketika bernyanyi agnez mo. Oh god its amazing,1,,,
"Diary sarwenda,, Kami dari singapore selalu mengikuti dan selalu support,, Smoga bunda sarwenda bersama team diary sarwenda selalu diberi kesehatan dan selalu mendapat keberkahan, All the best diary sarwenda,",1,,,
"Di vidio ini sangat banyak nasehat yg diberikan sule ke andre,aaaaaa:"")",1,,,
Di putar di the Hermansyah dan chanelnya kak Loly dong.. biar trending,1,,,
dengerin mkn dah lebih 30x masii blom ada tanda2 bosen .. udah paling cocok bet di kuping gua..nyambil gawe dr rumah pas bener dah ini mah.. collab lagu jaman peterpan jadul doong ceu bunga n kang boril.. akustik2 gini ajah udah..asli ngeblend segalagalanya.. di tunggu yaa .. hatur nuhunn semoga sehat selalu eceu n akangna..,1,,,
Denger pake harsed kalian akan dimanjakan dengan suara yg jernih dan teknik yg sangat memukau,1,,,
denger lagu ini inget suasana ramadhan... thn 2020 masih dengerin aja... good luck untuk konsernya ayu... terus menginspirasi... multitalented artist...,1,,,
"dengar lagu ini, teringat almarhum ustad uje:(( rindu beliau semoga beliau disurga allah amij",1,,,
"Demi menghibur kalian semua sampe segitunya Kang Sule, the best deh! kerja dapat uang dapat pahala juga.",1,,,
Deddy pintar SAYA TIDAK PINDAH AGAMA TAPI MELANJUTKAN KISAH2 YG DICERITAKAN DALAM KITAB SUCI DARI AGAMA SEBELUMNYA...setuju bang deddy!!!hanya buat org2 yg mau berfikir dan mencari kebenaran pasti menemukan jawabannya.,1,,,
Dari zaman gw smp sampe sekarang gw punya anak ngefns y gak ilang2 Fens dari indramayu ness?,1,,,
Dari viewer nya ratusan nyampe 33 juta enak banget ni lagu hampir tiap hari dengerin #Arielnoah #BCL good cemistry,1,,,
"dari sekian video kak ricis. yg paling aku suka yg ini? sama2 asyik sih dgn ka ayu? ""sik asik sik asik kenal dirimu""?￰ﾟﾎﾤ eeeeeaaaa?￰ﾟﾘﾂ sukses terus buat kalian berdua?",1,,,
"Dari sd, smp, sma, sampe sekarng ngefans bnget gk berkurang sedikitpun malah makin suka , yg di tunjukan bnyk prestasinya , bahkan hampir gk ada sensasi , semuanya tentang agnes menginspirasi bnget",1,,,
Dan kenapa signal terus hilang timbul di saat begini ya??? Udah kayak di Papua kemarin saat terjadi kerusuhan signal internet hilang dan saat pilpres mengalami gangguan seketika ?￰ﾟﾑﾏ?￰ﾟﾑﾏREPLY,1,,,
Comment pertama Like ke 6 Pertama yang lihat vidio ini Wooooow,1,,,
"Colaborasi kk adik yg luar biasa ?￰ﾟﾏﾻ?￰ﾟﾏﾻ?￰ﾟﾏﾻ...ditunggu colab berempatnya... Aa raffi main gitar,teh syahnas main piano, teh nisya dan kk gigi yg nyanyi... Insyaallah bakalan trending...",1,,,
Cocok banget...serasi polll...nyanyix kompak and pas bgt... Like Chnnelx mbak bcl bkl terus melambung krn mereka cocok bgt duelnya ariel feat bcl...mntap2?,1,,,
Cocok banget bg Syakir duet sama kk adiba serasi pas kali?￰ﾟﾘﾍ,1,,,
"Coba masyarakat n mangarti n.kalau mudik llu kasih virus buat keluarga yg dvkampung.kepa batu kaya ini..nanti virus n tidak bakalan berkurang.dimana sj kita beribada merayakan dimana sj..yg penting kita saat ini.paham akan kondisi sahat ini.kami beragama kristen merayakan paska sj kami tidak mudik.karna kami faham akan kondisi sahat ini Mari kita saling menghargai dan menyayangi Nyawa kita,nyawa keluarga kita,,dan nyawa orang lain.",1,,,
Cinta yg tulus datangnya dari hati. Ga semua berondong itu tdk baik. Smoga yg ini bisa menjadi jodoh & terbaik buat Mpok Elly ?￰ﾟﾙﾏ,1,,,
Cinta yg tulus dan suci datang nya dari hati ga semuanya laki2 tidak baik semoga po ely mendapat kan yg lebih baik Aamiin,1,,,
"cerita filmnya bagus, sangat menginspirasi sekali tapi syg dalam cerita filmnya tidak sesuai dengan judul judulnya sampai sukses tp dlam filmnya gak ada di sampai sukses,, dia blum sukses filnya sudah habis jadi gak ada kejelasan akhirnya, terimkasih",1,,,
"byak acara d tv tidak bermoral dan tidak mendidik masa allah, coba acara itu yg mendidik yg byak manfaat nyak bukan mlah ngak ada adap ny..",1,,,
busett dahh itu mix padahal jauh dari mulut tapi suaranya ituu lohh stabill. Jarang penyanyi indo yg tehnik nyanyinya sehebatt agness. Kalo di dangdut lesty kadang begitu juga. Kerennnn kereennn agness mo mantapp jiwaaaa.,1,,,
"Bunda sll menjadi yg terbaik sebagai istri ibu & juga public figure, apapun yg di lakukan bisa menjadi inspirasi utk kita semua",1,,,
Bunda sarwendah yg cantik dan baik hatinyaa❤❤❤ Ini channel yg kutunggu tunggu akhirnya upload juga?,1,,,
Bunda sarwendah punya hati yg lembut selalu terharu melihat derita oranglain...dairysarwendah sukses slalu semoga rizkinya melimpah...teruslah menebar kebaikan,1,,,
"Bunda sampe ujan"" gtu sehat selalu Bun...pokoke kelurga Onsu ladang ispirasi bgt?￰ﾟﾒﾖ?￰ﾟﾒﾖ?",1,,,
"Bunda dan kk aurel..Cover ""Aisyah istri Rasulullah""..pengen banget kalian berdua duet lagu pas banget buat 2 perempuan (kk aurel nyusul kalau dah Halal) yang bisa mendukung suaminya dan romantis sikap kalian terhadap pasangannya.",1,,,
Bunda Ashanty malaikat berbadan manusia..love U bunda..,1,,,
Bunda Asanti yg terbaik..jujur a salut sm bunda..pantas Aurel dan Azriel syg sekali terhdapmu..itu imbalan yg sepantasnya km dapat..,1,,,
"Bunda adalah Ibu yg sempurna bgi anak ²nya semoga keluarga the onsu femily slalu sehat ,murah rezeknya dan disetiap langkahnya Allah selalu melindunginya, ayo bunda semangat. memang keluarga the onsu femily best ?￰ﾟﾑﾍ?￰ﾟﾘﾍ",1,,,
"bunda : kursi lagi ... krew : iya dong .... semangat bunda,,,,,,stay healthy always the onsu..... jgn lupa pake masker bunda ....",1,,,
Bukan meremehkan ath itu mah. Kan jelas di situ blg kebanyakan meninggal nya krn komplikasi!!netizen oge melebih lebih kan ah,1,,,
"Bukan hanya ketampanan yang membuat kak syakir mempunyai daya tarik, namun ketika melantunkan Ayat suci Al - Quran serta solawat nabi ia menghayati serta mendalaminya... yang di mana itu semua dapat membuat siapa saja yang mendengarnya terenyuh serta larut dalam lantunya, semangat buat Kak syakir",1,,,
Bukan fairus yg ikan asin Yg ikan asin tu mereka trio ikan asin N untuk Rey n Pablo Kalian udah gagal jadi orang tua yg baik untuk anak anda.n gk sa nongas nangis. Setelah ngakak in aib orang... N galih.muka artis yg gk laku.nyari sensasi tapi gk pakek otakX.Read moreREPLY,1,,,
Buat sinetron nya sih menceritakan kisah di lagu ini bintangnya ayu sama cwonya org turki ini...wuih romantia banget...sekian lama gak pernah nonton sinetron mungkin gak pernah tingval..,1,,,
Brownis ada melinda @rinanose16 jadi tambah seruuuu ?￰ﾟﾘﾂ,1,,,
Brownis ada ayu ramedeh.... Met datang lagi di brownis ayu.....,1,,,
"Brownies mantappp....sehat² ya buat kalian ka Ruben, ka Nikita dan KA igun semoga kalian selalu dlm lindungan Allah SWT. dan semoga musibah penyakit virus covid 19 ini segera berlalu...amin ya allah",1,,,
Bismillah? “BE YOUSELF AND NEVER TO SURRENDER” “SUCCES Baim paula YOU FAMILY” “Baim paula THE BEST”,1,,,
"Bikin ngakak aja Ya Allah ?￰ﾟﾤﾣ?￰ﾟﾤﾣ, terima brownis selalu menghibur semoga para host nya selalu diberikan kesehatan aamiin yarobbal alamin",1,,,
bikin clip baru lagi untuk simbad donk...plis ya biar MANTAP yang setuju LIKE!!!,1,,,
"Biasanya nonton jarang komen, tapi kali ini harus komen! Sukkaaaaa banget dah ama versi baru nya. ?￰ﾟﾘﾭ? Semoga kalian selalu bahagia, sehat selalu kaka kaka ku ✨",1,,,
"Biasakan kedisiplinan diri , bila keluar memakai masker , keluar rumah pun menjaga jarak , patuhilah apa yg di katakan Pemerintah .... Percumah juga ngomong sampai muntrok ....kalau rakyate ...ngueyel dan dablek .....usahakan menjaga kedisiplinan ...tetap dirumah ...sering cuci tangan ...",1,,,
biar trending saya like semua komennya,1,,,
BEST BEST BEST the best singer of indonesian ?￰ﾟﾥﾰ?,1,,,
Bessssst kak danang... Versi ini dapet banget rasanya.. Suara nya bagus banget..sukses terus,1,,,
Beruntung ya stasiun yang mau nampung si akang ini saat dia rapuh dari kegagalan di program sebelah Sukses buat net Terus pake si akang ini ya jangan di kasih stop karena dengan hadir nya beliau semua masyarakat bisa terhibur dan masih mengenal duni prlawakan,1,,,
"Berputar lah selalu dalam putaran sama.. dr IG ke YouTube, sambil dengerin jempol tetap like n koment... Namun titik berbeda dr Indo ke Hongkong ke Singapura ke Malaysia sambil ngecek tranding... Pertahankan pucuknya... Gaspollllllll",1,,,
"Berdoa tp di rumah masing2, sesuai kepercayaan masing2. Tolong agar manusia saling mendoakan, jangan hanya mendoakan diri sendiri. Bayangkan jutaan warga Indonesia secara bersama-sama menyempatkan diri berdoa demi keselamatan umat manusia. Dr sekian banyaknya orang yang berdoa, pasti akan ada yg terkabul. Tentu saja kita tidak boleh menyepelekan kekuatan doa. Tetap berdoa dan jaga kesehatan. ?",1,,,
Berdiam diri dirumah dan sosial distancing saat ini adalah sedekah..... karena menghindarkan orang lain terkena virus...,1,,,
Beranikah pemerintah menangkap luhut yg terang terangan membela komunis???atau pemerintah melindungi luhut ikutan KOMUNIS???,1,,,
"Benar"" menghibur, sp yg nonton ini di bln januari awal thn..☝",1,,,
Belum buka mulut liat mukanya aja udah ngakak... Menghibur sekali sule,1,,,
beliau hafal tentang kisah kisah rosulullah yang disampaikan lewat lagu sholawat. kita yang sudah puluhan tahun hidup belum tentu hafal. Masya Allah Tabarakallah.,1,,,
Baru kali ini ane suka film indosiar krn ada pa haji roma main dan sngt menghibur...?￰ﾟﾑﾍ?,1,,,
"Banyak pelajaran yg diambil dari film ini, namun menurut saya dari film ini yg kurang menarik hanya bagian endingnya, karena film hanya mengisahkan pahitnya perjuangan hidupnya tanpa menikmati hasil dari perjuangannya seperti pada cerita dokumenter tokoh aslinya.",1,,,
banyak bgt.. hikmah di balik semua ini.... walaupn sy berbeda kepercayaan..tpi..saya percya dan yakin akan keajaiban,1,,,
Bank hji rhoma msh ttp ganteng n sehat..smga panjang umur n sehat sllu y bank hji rhoma,1,,,
"Banjarmasin hadir ...... aku sangat mengidolakan mereka ...... ayo kolaborasi donk raffi , gigi , nisya , dika , syahnaz , jeje.... pasti trending no 1 ....",1,,,
Bangsa lain ribut soal perang era modern.. bangsa kita malah ribut soal ideologinya sendiri.. kerja cuma buat ngenyangin perut bukan sejahterain rakyatnya sendiri.. katanya wakil rakyat.. DPR ngaca lagi deh plis.,1,,,
Bali hadiirrrrr.... Love you brownis?￰ﾟﾘﾘ? Kocaakkkkk habissss,1,,,
"Baim wong is the best Manusia paling baik, paling peduli ?￰ﾟﾘﾍ Sukses terus buat BAPAU FAMILY Semoga kita semua dalam lindungan ALLAH SWT",1,,,
"Bagus sekali duet ka Ariel dan ka Bunga sy dengar lagunya hampir tiap hari ,, perkenalkan ka Ariel dan ka Bunga serta tmn2 semua sy dzikri pengajar bimbel yg hobi bermusik sejak msh sekolah dl, sy mencoba berkarya dgn2 lagu sy sendiri .. sy sgt senang apabila tmn2 semua berkenan mampir ke channel sy dan mendengarkan lagu terbaru sy yg berjudul mengingat dirimu .. Terima kasih",1,,,
Bagus jadi soundtrack ramadhan nih.. ?￰ﾟﾒﾖ?￰ﾟﾒﾖ ayo mana nih produser .. Bagus ini mah...,1,,,
Bagus jadi soundtrack ramadhan nih.. ?￰ﾟﾒﾖ?￰ﾟﾒﾖ ayo mana nih produser .. Bagus ini mah...,1,,,
Bagus biar masa rakat sadar akan covid 19 jangan main main jika yg mau buat rumah sakit sendiri lain soal sebaiknya ikuti saran pemeritah demi kesehatan kalian semua tok bukan setiap tahun hanya kali ini saja karna virus korona itu saja ?,1,,,
"bagus banget lagu ini g bosan lihat ini , semoga jd berjodoh berdua ini,,?￰ﾟﾘﾍ?",1,,,
"Bagus banget aktingnya @azofrangga.... Nangis, ketawa sedih batural banget. Bgtu jyga sama haico.... Dan semua artis yg lain... Pokoknya the best deh. Sinetron ini yg paling bagus ceritanyq, masakah ga pernah dibiarin lama, satu2 diselesain. Azof n coco jg chemistry nya bagus bgt. Kayak di dunia nyata aja kalo lg ntn bucin n kusut.... Pokoknya sinetron the best thn ini Samudra cinta, sampe aku selalu trus ntn di vidio.com. azof n coco pasangan aktris n aktor terhebat.... Suskses trus, n ga sabar lanjutan ceritanya yaaaa.....",1,,,
bagus bangat lagunya jangan lupa like mudah mudahan yg like bisa pergi ketanah suci aminnnnn,1,,,
Bagus Adit merubah Mpok Elly ....menjadi orang yg percaya diri semoga jodoh dan langgeng...lagunya merinding bikin sinetron dong ceritanya.....bagus kok ini,1,,,
Bagi Saya Sosok Kakak Agnes Monica adalah Sosok Artis Legendari yang Akan Melegenda Sepanjang Masa Selama-lamanya. Dan dia DIVA di INDONESIA Bahkan MENDUNIA. Kakak Agnes Monica tiada dua nya ?,1,,,
Bagi pelanggar langsung dikaratina aja sampai 14 hari biar kapok,1,,,
"Babang Azof & Adam Jordan Best banget akting'nya,,,,,,pokoknya The best buat semua pemain SC totalitas semua aktingnya ?￰ﾟﾘﾍ?￰ﾟﾘﾍ",1,,,
Ayu Ting Ting semangat teruussss....kamu ini emang rezekinya luas ya..kerana kamu ini sabarrrr orgnya,1,,,
Ayu tea smart multitalent ?￰ﾟﾑﾍ?,1,,,
"Ayu itu emang ist the best gitu klu artis mahal mau trkenal dengan karya nya,tdk dgn mnjelekan sesama artis,sampai ada yg bilang gak kenal dgn ayu ting ting,.pokok buat ayu smga sukses brtmbh karir nya dgn multytalent nya.",1,,,
Ayu cantik apa aja bisa..baju Ayu n Rhe Sharma sama..karena udah kenal walau lewat Vidiocol..sama yaysng Arjuna..banyk yg gk percaya n bilang halu ato hoak biar aja...Allah yg tau segalanya...,1,,,
Ayo trendingkan minimal sampai 1 juta..mw bikin singgel lagi di dubai?￰ﾟﾘﾃ,1,,,
"Ayo semua fans teh syahrini atau fans nya syahreino jgn bosan2 buat support karya nya teh syahrini dengan cara streaming dan download lagu #seumurhidupku di digital platforms seperti joox,langit musik,itunes, apple music dan spotify.. jgn lupa pasang juga rbt nya ya.. yg punya aplikasi joox ayo dengern lagu nya berulang ulang kali ya selama bbrp bulan kdpn krn lagu ni udah keluar dr chart fresh indo..ayo buat lagu ni msk top 100 di chart joox.. thank you so much..?￰ﾟﾒﾜ",1,,,
Ayo kita trendingkan guys keluarkan emak emak nusantara jempol ama comentnya dong,1,,,
"Awas pengesahan RUU HIP dilakukan malam hari saat seluruh rakyat Indonesia lelap tidur, ketua DPR tolong batalkan RUU HIP",1,,,
